Order ID,Order Date,Ship Date,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-102446,21-01-2021,25-01-2021,Customer 28,Corporate,San Jose,TX,South,Furniture,Bookcases,Bookcases Model 514,55.09,1,0,16.66
ORD-102447,08-07-2022,14-07-2022,Customer 182,Home Office,San Jose,NY,South,Technology,Machines,Machines Model 339,300.12,4,0.15,29.22
ORD-102448,01-02-2022,07-02-2022,Customer 170,Consumer,Phoenix,AZ,West,Technology,Machines,Machines Model 269,914.35,2,0.3,-41.69
ORD-102449,17-09-2022,18-09-2022,Customer 75,Home Office,Phoenix,NY,East,Technology,Phones,Phones Model 439,638.07,2,0.1,104.38
ORD-102450,15-04-2021,19-04-2021,Customer 323,Home Office,Dallas,NY,South,Office Supplies,Paper,Paper Model 864,265.95,3,0.1,33.22
ORD-102451,11-07-2021,16-07-2021,Customer 409,Home Office,San Jose,IL,Central,Furniture,Bookcases,Bookcases Model 457,238.35,4,0,47.71
ORD-102452,17-01-2021,22-01-2021,Customer 27,Home Office,Los Angeles,TX,South,Furniture,Bookcases,Bookcases Model 759,582.39,7,0.1,78.49
ORD-102453,18-02-2024,20-02-2024,Customer 342,Home Office,Los Angeles,CA,South,Furniture,Chairs,Chairs Model 467,812.05,5,0.3,-43.43
ORD-102454,28-01-2022,03-02-2022,Customer 375,Home Office,Phoenix,CA,West,Furniture,Furnishings,Furnishings Model 972,988.48,1,0.15,102.6
ORD-102455,01-03-2022,02-03-2022,Customer 316,Corporate,Phoenix,TX,West,Technology,Phones,Phones Model 713,307.13,5,0.2,18.4
ORD-102456,09-05-2021,14-05-2021,Customer 156,Consumer,Chicago,CA,South,Technology,Phones,Phones Model 435,959.38,8,0.15,103.78
ORD-102457,28-02-2024,02-03-2024,Customer 214,Consumer,San Diego,AZ,Central,Office Supplies,Paper,Paper Model 457,162.31,5,0.1,20.46
ORD-102458,26-07-2022,27-07-2022,Customer 34,Consumer,New York,IL,South,Technology,Phones,Phones Model 758,55.55,6,0.1,8.11
ORD-102459,29-01-2021,30-01-2021,Customer 240,Consumer,San Jose,NY,East,Technology,Accessories,Accessories Model 894,618.98,7,0.1,83.6
ORD-102460,26-01-2024,31-01-2024,Customer 416,Corporate,Dallas,TX,Central,Office Supplies,Appliances,Appliances Model 951,622.78,7,0,160.24
ORD-102461,31-10-2023,03-11-2023,Customer 324,Home Office,Dallas,AZ,West,Office Supplies,Storage,Storage Model 955,58.78,2,0.3,-3.16
ORD-102462,30-08-2021,01-09-2021,Customer 413,Home Office,Houston,CA,East,Office Supplies,Storage,Storage Model 918,971.56,2,0.3,-62.33
ORD-102463,20-08-2021,25-08-2021,Customer 140,Corporate,Phoenix,TX,South,Furniture,Furnishings,Furnishings Model 282,778.78,7,0.1,112.14
ORD-102464,28-02-2023,03-03-2023,Customer 411,Corporate,Los Angeles,CA,West,Technology,Machines,Machines Model 357,402.91,6,0.2,22.15
ORD-102465,31-07-2024,01-08-2024,Customer 238,Consumer,Los Angeles,AZ,Central,Technology,Accessories,Accessories Model 585,437.02,3,0.05,80.74
ORD-102466,16-12-2022,19-12-2022,Customer 215,Home Office,Dallas,IL,East,Furniture,Furnishings,Furnishings Model 498,975.79,6,0.15,81.27
ORD-102467,29-01-2023,30-01-2023,Customer 320,Corporate,Los Angeles,IL,East,Technology,Accessories,Accessories Model 601,237.87,3,0.1,33.74
ORD-102468,13-03-2023,18-03-2023,Customer 418,Corporate,Chicago,TX,South,Furniture,Furnishings,Furnishings Model 248,282.78,3,0.1,41.77
ORD-102469,15-02-2023,21-02-2023,Customer 481,Corporate,Los Angeles,IL,West,Technology,Machines,Machines Model 832,71.62,4,0.2,2.83
ORD-102470,27-12-2022,01-01-2023,Customer 476,Corporate,Houston,TX,South,Furniture,Furnishings,Furnishings Model 213,416.7,4,0.05,102.63
ORD-102471,19-07-2021,23-07-2021,Customer 125,Home Office,Chicago,IL,West,Technology,Machines,Machines Model 697,575.27,2,0,147.9
ORD-102472,03-08-2023,07-08-2023,Customer 304,Corporate,Los Angeles,NY,East,Office Supplies,Storage,Storage Model 669,533.38,5,0.2,32.72
ORD-102473,20-03-2021,24-03-2021,Customer 77,Home Office,San Diego,TX,East,Technology,Phones,Phones Model 150,139.9,1,0.15,9.93
ORD-102474,14-08-2023,19-08-2023,Customer 27,Consumer,San Jose,CA,East,Office Supplies,Paper,Paper Model 417,253.66,2,0.05,62.07
ORD-102475,06-05-2023,08-05-2023,Customer 432,Corporate,Dallas,AZ,East,Technology,Machines,Machines Model 777,621.73,7,0.15,52.49
ORD-102476,11-04-2024,16-04-2024,Customer 458,Corporate,Dallas,NY,East,Technology,Accessories,Accessories Model 717,924.76,2,0.3,-47.95
ORD-102477,12-04-2022,18-04-2022,Customer 21,Home Office,New York,CA,West,Office Supplies,Binders,Binders Model 139,576.94,2,0.2,27.08
ORD-102478,04-08-2022,07-08-2022,Customer 56,Corporate,Phoenix,AZ,East,Furniture,Furnishings,Furnishings Model 598,619.5,1,0,180.04
ORD-102479,29-07-2023,03-08-2023,Customer 71,Consumer,San Jose,AZ,Central,Office Supplies,Storage,Storage Model 725,185.19,6,0.15,21.59
ORD-102480,25-03-2022,30-03-2022,Customer 255,Home Office,Houston,IL,East,Technology,Phones,Phones Model 877,535.43,9,0.3,-22.36
ORD-102481,28-03-2021,29-03-2021,Customer 341,Consumer,San Jose,TX,Central,Furniture,Bookcases,Bookcases Model 188,745.34,3,0.2,37.08
ORD-102482,11-04-2021,12-04-2021,Customer 151,Home Office,San Diego,TX,West,Office Supplies,Storage,Storage Model 906,966.2,6,0.3,-46.18
ORD-102483,29-10-2023,30-10-2023,Customer 108,Consumer,San Jose,CA,West,Furniture,Bookcases,Bookcases Model 573,516.74,5,0.1,64.4
ORD-102484,25-04-2023,30-04-2023,Customer 31,Home Office,Los Angeles,CA,East,Technology,Phones,Phones Model 167,813.68,2,0,244.45
ORD-102485,08-05-2024,10-05-2024,Customer 77,Home Office,Los Angeles,IL,Central,Furniture,Tables,Tables Model 202,756.59,2,0.2,30.5
ORD-102486,28-03-2021,31-03-2021,Customer 297,Consumer,San Jose,TX,South,Office Supplies,Storage,Storage Model 563,560.31,4,0.1,80.23
ORD-102487,12-02-2021,15-02-2021,Customer 480,Home Office,Houston,TX,East,Technology,Machines,Machines Model 906,594.99,4,0,136.47
ORD-102488,12-02-2022,18-02-2022,Customer 201,Consumer,Dallas,NY,East,Furniture,Tables,Tables Model 876,98.62,7,0.2,5.57
ORD-102489,26-10-2022,28-10-2022,Customer 200,Consumer,San Jose,TX,South,Technology,Machines,Machines Model 538,392.06,8,0,91.65
ORD-102490,07-11-2023,09-11-2023,Customer 231,Consumer,Dallas,TX,Central,Office Supplies,Storage,Storage Model 951,274.52,4,0.3,-13.4
ORD-102491,28-05-2021,31-05-2021,Customer 4,Consumer,Phoenix,TX,East,Office Supplies,Paper,Paper Model 493,247.53,8,0.3,-10.88
ORD-102492,04-10-2021,08-10-2021,Customer 76,Consumer,Chicago,CA,South,Furniture,Bookcases,Bookcases Model 770,254.72,2,0.15,26.41
ORD-102493,20-08-2021,21-08-2021,Customer 370,Consumer,San Diego,NY,East,Furniture,Tables,Tables Model 304,279.71,7,0.05,59.35
ORD-102494,01-01-2022,02-01-2022,Customer 365,Corporate,Dallas,IL,East,Office Supplies,Storage,Storage Model 527,380.68,1,0.15,28.07
ORD-102495,05-06-2024,08-06-2024,Customer 396,Home Office,Houston,CA,West,Technology,Copiers,Copiers Model 558,604.84,3,0.3,-35.61
ORD-102496,12-03-2022,14-03-2022,Customer 272,Corporate,Houston,TX,East,Furniture,Bookcases,Bookcases Model 655,891.93,6,0.2,47.15
ORD-102497,03-02-2022,09-02-2022,Customer 276,Corporate,New York,IL,Central,Furniture,Bookcases,Bookcases Model 442,658.13,2,0.15,68.47
ORD-102498,19-05-2024,23-05-2024,Customer 302,Home Office,Los Angeles,TX,South,Technology,Copiers,Copiers Model 704,508.65,7,0.1,85.38
ORD-102499,14-05-2022,17-05-2022,Customer 473,Corporate,Houston,TX,Central,Furniture,Tables,Tables Model 410,397.42,5,0.05,79.68
ORD-102500,24-06-2022,25-06-2022,Customer 419,Consumer,Phoenix,TX,Central,Furniture,Chairs,Chairs Model 213,558.92,8,0,163.72
ORD-102501,17-07-2022,22-07-2022,Customer 21,Consumer,San Jose,CA,South,Technology,Accessories,Accessories Model 719,501.11,4,0.2,31.15
ORD-102502,18-03-2022,20-03-2022,Customer 25,Consumer,Phoenix,AZ,South,Technology,Copiers,Copiers Model 956,278.79,5,0,59.07
ORD-102503,08-07-2024,13-07-2024,Customer 394,Home Office,New York,TX,West,Technology,Machines,Machines Model 936,33.71,9,0.2,1.88
ORD-102504,12-02-2023,18-02-2023,Customer 400,Consumer,Houston,TX,Central,Office Supplies,Storage,Storage Model 172,230.04,2,0.15,24.33
ORD-102505,16-12-2021,19-12-2021,Customer 8,Home Office,San Diego,NY,Central,Technology,Accessories,Accessories Model 850,450.97,9,0.1,73.08
ORD-102506,07-10-2024,08-10-2024,Customer 485,Corporate,New York,NY,West,Office Supplies,Paper,Paper Model 151,648.99,7,0.15,66.48
ORD-102507,04-06-2022,08-06-2022,Customer 87,Home Office,Phoenix,IL,South,Office Supplies,Storage,Storage Model 456,171.99,1,0.2,8.05
ORD-102508,05-09-2024,10-09-2024,Customer 105,Home Office,Chicago,IL,East,Technology,Copiers,Copiers Model 472,243.25,1,0.2,12.64
ORD-102509,18-05-2021,22-05-2021,Customer 278,Home Office,Los Angeles,NY,West,Furniture,Bookcases,Bookcases Model 614,496.44,5,0.05,77.83
ORD-102510,19-09-2023,25-09-2023,Customer 489,Consumer,Los Angeles,IL,West,Technology,Phones,Phones Model 389,967.34,2,0.2,62.67
ORD-102511,03-01-2022,04-01-2022,Customer 173,Consumer,San Jose,AZ,East,Technology,Copiers,Copiers Model 605,737.99,1,0.15,67.99
ORD-102512,28-05-2024,02-06-2024,Customer 403,Consumer,Dallas,NY,Central,Furniture,Bookcases,Bookcases Model 377,132.36,2,0.05,23.96
ORD-102513,22-09-2024,28-09-2024,Customer 413,Consumer,Phoenix,NY,East,Technology,Copiers,Copiers Model 474,490.36,6,0.05,82.9
ORD-102514,31-05-2024,04-06-2024,Customer 75,Corporate,Chicago,AZ,West,Technology,Accessories,Accessories Model 426,760.02,6,0,190.12
ORD-102515,26-12-2021,30-12-2021,Customer 16,Corporate,San Diego,TX,East,Furniture,Bookcases,Bookcases Model 874,761.6,3,0.15,89.78
ORD-102516,10-07-2023,15-07-2023,Customer 109,Consumer,Houston,AZ,South,Office Supplies,Appliances,Appliances Model 485,783.78,3,0.15,90.31
ORD-102517,25-11-2021,26-11-2021,Customer 500,Home Office,Houston,TX,South,Office Supplies,Binders,Binders Model 276,881.05,3,0.2,43.69
ORD-102518,20-08-2023,24-08-2023,Customer 329,Corporate,Houston,NY,East,Furniture,Bookcases,Bookcases Model 737,392,3,0.15,50.5
ORD-102519,08-04-2022,11-04-2022,Customer 2,Home Office,Dallas,NY,Central,Furniture,Tables,Tables Model 162,758.31,2,0.1,132.5
ORD-102520,04-08-2023,10-08-2023,Customer 213,Home Office,New York,IL,South,Office Supplies,Storage,Storage Model 637,83.41,3,0,15.98
ORD-102521,21-08-2023,26-08-2023,Customer 432,Consumer,Los Angeles,AZ,West,Technology,Accessories,Accessories Model 582,622.05,8,0.2,28.84
ORD-102522,16-04-2023,18-04-2023,Customer 284,Home Office,Dallas,NY,East,Furniture,Furnishings,Furnishings Model 787,245.45,9,0.15,30.73
ORD-102523,18-06-2021,20-06-2021,Customer 126,Corporate,San Diego,IL,East,Office Supplies,Storage,Storage Model 959,458.04,8,0.2,20.86
ORD-102524,05-08-2021,06-08-2021,Customer 481,Corporate,Chicago,IL,South,Technology,Phones,Phones Model 324,923.44,2,0.15,118.71
ORD-102525,13-01-2022,16-01-2022,Customer 175,Corporate,Los Angeles,AZ,Central,Technology,Machines,Machines Model 352,331.15,6,0.3,-12.94
ORD-102526,29-04-2021,03-05-2021,Customer 158,Home Office,Phoenix,TX,East,Technology,Copiers,Copiers Model 909,990.12,2,0.1,186.26
ORD-102527,09-07-2021,11-07-2021,Customer 168,Consumer,Los Angeles,CA,East,Technology,Machines,Machines Model 643,293.27,4,0.3,-13.84
ORD-102528,06-02-2023,07-02-2023,Customer 49,Corporate,Dallas,IL,East,Furniture,Chairs,Chairs Model 885,450.07,8,0,125.6
ORD-102529,05-01-2022,11-01-2022,Customer 299,Consumer,Houston,NY,Central,Technology,Accessories,Accessories Model 819,489.95,7,0.05,114.5
ORD-102530,29-05-2021,01-06-2021,Customer 416,Home Office,Phoenix,AZ,Central,Furniture,Chairs,Chairs Model 922,522.33,6,0,97.1
ORD-102531,14-10-2022,17-10-2022,Customer 386,Consumer,Phoenix,TX,East,Technology,Copiers,Copiers Model 173,173.57,1,0.05,30.93
ORD-102532,09-02-2023,10-02-2023,Customer 138,Home Office,New York,CA,East,Office Supplies,Storage,Storage Model 209,937.97,9,0.2,34.66
ORD-102533,09-01-2022,10-01-2022,Customer 55,Corporate,New York,TX,Central,Technology,Phones,Phones Model 172,649.58,3,0,148.71
ORD-102534,20-02-2023,24-02-2023,Customer 136,Consumer,Houston,NY,Central,Furniture,Chairs,Chairs Model 430,86.08,4,0.1,13.76
ORD-102535,09-06-2021,10-06-2021,Customer 333,Home Office,Los Angeles,NY,South,Technology,Accessories,Accessories Model 544,962.07,3,0.3,-44.27
ORD-102536,17-12-2021,21-12-2021,Customer 87,Home Office,Houston,TX,East,Technology,Accessories,Accessories Model 358,120.76,9,0.1,12.92
ORD-102537,04-08-2024,08-08-2024,Customer 296,Home Office,Houston,TX,West,Office Supplies,Storage,Storage Model 914,325.04,4,0.2,12.79
ORD-102538,04-08-2024,09-08-2024,Customer 109,Home Office,San Diego,CA,Central,Technology,Copiers,Copiers Model 388,623.97,4,0.3,-24.62
ORD-102539,11-06-2023,14-06-2023,Customer 208,Home Office,San Diego,AZ,Central,Furniture,Tables,Tables Model 644,996.35,2,0.15,95.37
ORD-102540,03-06-2024,09-06-2024,Customer 316,Consumer,San Diego,IL,South,Furniture,Tables,Tables Model 371,853.5,8,0.3,-53.68
ORD-102541,07-06-2022,10-06-2022,Customer 208,Home Office,Houston,IL,West,Technology,Phones,Phones Model 354,156.52,4,0.1,21.79
ORD-102542,06-06-2022,09-06-2022,Customer 417,Home Office,Los Angeles,CA,West,Office Supplies,Paper,Paper Model 784,595.26,7,0.1,90.32
ORD-102543,22-02-2023,27-02-2023,Customer 119,Consumer,New York,NY,South,Office Supplies,Binders,Binders Model 977,255.74,2,0.05,64.06
ORD-102544,30-09-2021,04-10-2021,Customer 142,Consumer,New York,CA,East,Technology,Accessories,Accessories Model 754,199.06,7,0.3,-10.44
ORD-102545,25-07-2023,29-07-2023,Customer 212,Consumer,Dallas,CA,South,Office Supplies,Binders,Binders Model 315,700.35,8,0,133.29
ORD-102546,02-07-2021,03-07-2021,Customer 371,Home Office,Los Angeles,IL,Central,Technology,Accessories,Accessories Model 728,412.8,5,0.2,17.91
ORD-102547,03-05-2022,08-05-2022,Customer 338,Home Office,Phoenix,TX,West,Furniture,Furnishings,Furnishings Model 404,942.4,5,0.1,144.85
ORD-102548,26-04-2023,27-04-2023,Customer 106,Corporate,Dallas,CA,West,Office Supplies,Paper,Paper Model 170,155.96,2,0.3,-7.02
ORD-102549,04-05-2021,09-05-2021,Customer 486,Corporate,San Diego,NY,Central,Furniture,Furnishings,Furnishings Model 568,201.47,1,0.1,37.55
ORD-102550,12-09-2023,13-09-2023,Customer 238,Consumer,New York,NY,South,Technology,Copiers,Copiers Model 671,908.68,9,0.15,102.44
ORD-102551,01-03-2023,03-03-2023,Customer 105,Corporate,Los Angeles,IL,West,Office Supplies,Storage,Storage Model 892,478.81,1,0.3,-30.13
ORD-102552,18-02-2022,21-02-2022,Customer 91,Corporate,New York,TX,East,Furniture,Bookcases,Bookcases Model 140,503.16,1,0.1,95.78
ORD-102553,10-04-2024,13-04-2024,Customer 179,Corporate,Houston,TX,West,Office Supplies,Appliances,Appliances Model 893,261.44,6,0.1,29.54
ORD-102554,04-08-2024,10-08-2024,Customer 430,Corporate,San Diego,IL,West,Office Supplies,Storage,Storage Model 830,628.01,5,0.2,25.88
ORD-102555,17-11-2022,21-11-2022,Customer 225,Consumer,New York,CA,South,Furniture,Tables,Tables Model 165,555.23,7,0.05,112.98
ORD-102556,23-04-2021,29-04-2021,Customer 486,Home Office,Chicago,NY,Central,Furniture,Tables,Tables Model 248,739.26,5,0.15,85.93
ORD-102557,07-06-2023,09-06-2023,Customer 268,Corporate,Los Angeles,IL,Central,Office Supplies,Storage,Storage Model 564,170.88,8,0.3,-10.9
ORD-102558,02-05-2021,08-05-2021,Customer 11,Consumer,Los Angeles,CA,Central,Office Supplies,Appliances,Appliances Model 935,710.49,5,0.3,-26.75
ORD-102559,30-05-2024,02-06-2024,Customer 388,Home Office,Chicago,TX,East,Furniture,Tables,Tables Model 986,167.65,8,0.15,20.78
ORD-102560,08-02-2021,12-02-2021,Customer 168,Home Office,San Diego,AZ,Central,Technology,Phones,Phones Model 492,686.81,4,0.1,127.59
ORD-102561,12-05-2022,14-05-2022,Customer 100,Consumer,Los Angeles,IL,South,Technology,Copiers,Copiers Model 751,589.66,4,0.1,86.28
ORD-102562,19-02-2023,22-02-2023,Customer 301,Consumer,San Diego,AZ,Central,Furniture,Bookcases,Bookcases Model 299,459.31,2,0,130.75
ORD-102563,10-06-2024,11-06-2024,Customer 242,Home Office,Houston,CA,Central,Technology,Copiers,Copiers Model 242,250.47,2,0,75.88
ORD-102564,01-08-2023,06-08-2023,Customer 183,Corporate,Houston,AZ,Central,Technology,Machines,Machines Model 234,334.6,6,0.15,26.7
ORD-102565,29-05-2021,31-05-2021,Customer 221,Home Office,New York,NY,East,Furniture,Tables,Tables Model 143,375.16,6,0.2,15.95
ORD-102566,19-10-2023,23-10-2023,Customer 119,Corporate,New York,CA,South,Office Supplies,Paper,Paper Model 487,244.73,9,0.2,14.31
ORD-102567,23-10-2022,29-10-2022,Customer 53,Home Office,San Jose,CA,West,Furniture,Chairs,Chairs Model 201,48.99,4,0.2,2.95
ORD-102568,29-10-2021,04-11-2021,Customer 112,Corporate,Los Angeles,NY,Central,Office Supplies,Paper,Paper Model 672,851.71,3,0,239.23
ORD-102569,15-10-2024,17-10-2024,Customer 62,Corporate,San Jose,CA,East,Technology,Copiers,Copiers Model 196,516.91,9,0.15,59.07
ORD-102570,26-08-2021,30-08-2021,Customer 314,Consumer,Los Angeles,IL,West,Furniture,Tables,Tables Model 934,485.64,3,0.1,67.08
ORD-102571,09-10-2022,11-10-2022,Customer 353,Corporate,Chicago,NY,South,Technology,Copiers,Copiers Model 713,761.35,1,0.1,136.85
ORD-102572,25-10-2022,29-10-2022,Customer 455,Corporate,Los Angeles,NY,West,Technology,Copiers,Copiers Model 333,572.61,4,0.05,82.43
ORD-102573,24-08-2021,30-08-2021,Customer 1,Corporate,Dallas,IL,South,Office Supplies,Storage,Storage Model 110,933.62,5,0.2,38.29
ORD-102574,22-07-2021,25-07-2021,Customer 14,Home Office,Los Angeles,AZ,East,Office Supplies,Paper,Paper Model 115,478.72,7,0.15,46.29
ORD-102575,13-09-2021,14-09-2021,Customer 99,Consumer,Chicago,CA,East,Office Supplies,Storage,Storage Model 264,751.38,6,0.2,36.71
ORD-102576,21-08-2022,24-08-2022,Customer 101,Consumer,Houston,CA,Central,Office Supplies,Paper,Paper Model 237,520.05,2,0.1,55.37
ORD-102577,24-10-2022,25-10-2022,Customer 339,Corporate,Houston,AZ,West,Furniture,Chairs,Chairs Model 574,498.74,2,0.1,64.88
ORD-102578,23-08-2021,29-08-2021,Customer 372,Home Office,Houston,IL,Central,Technology,Phones,Phones Model 964,166,5,0.05,26.1
ORD-102579,30-09-2024,03-10-2024,Customer 79,Home Office,Los Angeles,CA,South,Office Supplies,Appliances,Appliances Model 723,96.92,7,0.1,12.81
ORD-102580,18-06-2022,21-06-2022,Customer 88,Corporate,New York,AZ,West,Furniture,Chairs,Chairs Model 963,728.36,6,0.05,122.71
ORD-102581,10-05-2023,12-05-2023,Customer 56,Consumer,Chicago,CA,East,Office Supplies,Appliances,Appliances Model 801,715.21,6,0.3,-33.63
ORD-102582,09-02-2023,14-02-2023,Customer 56,Corporate,Houston,CA,Central,Technology,Copiers,Copiers Model 890,915.95,3,0.1,133.11
ORD-102583,25-06-2022,01-07-2022,Customer 454,Corporate,Chicago,AZ,West,Office Supplies,Storage,Storage Model 311,859.72,2,0,166.84
ORD-102584,01-08-2021,05-08-2021,Customer 89,Home Office,San Jose,IL,Central,Furniture,Furnishings,Furnishings Model 781,880.64,9,0.15,97.61
ORD-102585,08-04-2022,14-04-2022,Customer 475,Home Office,New York,CA,South,Furniture,Tables,Tables Model 595,717,5,0,219.8
ORD-102586,12-03-2022,16-03-2022,Customer 396,Home Office,San Jose,NY,East,Furniture,Furnishings,Furnishings Model 128,576.99,3,0.05,124.16
ORD-102587,10-10-2021,14-10-2021,Customer 462,Consumer,Houston,AZ,East,Office Supplies,Paper,Paper Model 597,961.53,1,0.1,122.84
ORD-102588,29-03-2021,30-03-2021,Customer 203,Home Office,Chicago,NY,West,Office Supplies,Appliances,Appliances Model 983,136.52,2,0.15,17.34
ORD-102589,04-12-2023,08-12-2023,Customer 410,Consumer,Houston,NY,East,Office Supplies,Paper,Paper Model 435,855.85,8,0.15,66.24
ORD-102590,06-04-2022,10-04-2022,Customer 174,Home Office,Los Angeles,IL,Central,Technology,Phones,Phones Model 330,302.13,6,0.15,31.44
ORD-102591,05-10-2021,07-10-2021,Customer 424,Consumer,New York,TX,South,Furniture,Tables,Tables Model 331,953.99,1,0.2,46.69
ORD-102592,25-02-2022,28-02-2022,Customer 412,Consumer,Los Angeles,AZ,West,Technology,Accessories,Accessories Model 234,789.14,9,0.15,73.28
ORD-102593,08-10-2024,14-10-2024,Customer 37,Corporate,Los Angeles,IL,South,Office Supplies,Appliances,Appliances Model 481,943.8,8,0.1,161.59
ORD-102594,27-11-2022,03-12-2022,Customer 434,Corporate,New York,NY,East,Technology,Machines,Machines Model 546,610.32,6,0.05,95.74
ORD-102595,30-05-2022,03-06-2022,Customer 442,Home Office,New York,NY,Central,Technology,Phones,Phones Model 215,258.42,3,0.3,-12.69
ORD-102596,04-12-2022,09-12-2022,Customer 43,Home Office,Houston,TX,East,Technology,Phones,Phones Model 110,364.29,3,0.2,16.32
ORD-102597,19-01-2021,25-01-2021,Customer 30,Home Office,New York,CA,Central,Furniture,Bookcases,Bookcases Model 159,275.9,2,0.15,21.58
